video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
"2bLKVQFC0ms","勝手に弟に朝飯振る舞ってみた","2020-05-05T10:00:00.000Z","UCJZVj2iBrdvbNc416i0V-UA","朝倉未来 Mikuru Asakura",Entertainment,"20.12.05","朝倉未来","1208658","20956","979","2359","https://i.ytimg.com/vi/2bLKVQFC0ms/default.jpg","False","False","弟のチャンネルはこちらhttps://www.youtube.com/channel/UCbqtn4vldMg5HjKims7MWfwサブチャンネルhttps://www.youtube.com/channel/UCOF2nUSKF2Mz_vZHlxjxRTg/アパレル販売開始しましたhttps://matinavenir.com/朝倉未来LINE公式アカウントhttps://lin.ee/l5riuy5朝倉未来の書籍「強者の流儀」発売開始しましたhttps://www.amazon.co.jp/dp/4046046961LINEスタンプhttps://line.me/S/sticker/10221660過去の動画はこちらぼったくりバーに一人で潜入したらあり得ない金額を請求されて口論になったhttps://www.youtube.com/watch?v=PX7lAOg5zeU&t=381sドッキリされたのでやり返した話https://www.youtube.com/watch?v=hSAULvpFCCE&t=832s街の喧嘩自慢にプロ格闘家がスパーリングを申し込んだらやるのかやらないのか【大阪編・前編】https://www.youtube.com/watch?v=xyl1vg9isL8メンバーでガチスパーリングしてみた【神回】https://youtu.be/VzW3oZGJ8_Q【ブチギレ】ナンパした女性の彼氏が朝倉未来だったらどうなる？https://www.youtube.com/watch?v=3SKBaeSgBQs&t=594s・朝倉未来 ツイッター　インスタグラムhttps://www.instagram.com/mikuruasakurahttps://twitter.com/MikuruAsakura・佐々木くんhttps://twitter.com/hiro_sasaki_https://www.instagram.com/hirosasaki_/・たくまhttps://twitter.com/Taku0532https://www.instagram.com/md_takuma/・吉田くんhttps://www.instagram.com/yoshi_da318https://twitter.com/Yoshida_318・きなこhttps://twitter.com/kinakopoodlehttps://www.instagram.com/poodlekinako/・朝倉未来 Youtube公式インスタグラムhttps://www.instagram.com/asakuramikuruyt・朝倉未来 Youtube公式ツイッターhttps://twitter.com/asakuramikuruyt・お仕事のご依頼はこちらmikuruasakuramg@gmail.com"
"SSdfFVn91vU","【ゆゆうたコラボ】今までの炎上を歌にして浄化してもらいました〜名曲誕生〜","2020-05-07T09:00:12.000Z","UC642pLj4GXSj-0Ybdx3ytmA","カジサック KAJISAC",Entertainment,"20.12.05","カジサック|KAJISAC|キングコング|キンコン|梶原|西野|吉本|お笑い|芸人|Youtuber|OmO|カジサックの部屋|吉本興業|かじさっく|＃吉本自宅劇場","544497","12697","2701","2055","https://i.ytimg.com/vi/SSdfFVn91vU/default.jpg","False","False","※この動画は緊急事態宣言前に撮影されたものです。鈴木ゆゆうたさんとのコラボ動画はこちら！https://youtu.be/etWlejrRcLo鈴木ゆゆうたさんのチャンネルはこちらhttps://www.youtube.com/channel/UCNMG8dXjgqxS94dHljP9duQ吉本興業所属のキングコング梶原が、新米Youtuberカジサックとなって色んなことを学ぶチャンネルです。毎週火曜、木曜、土曜、日曜の18時を目安に動画をアップしています。※他の曜日もアップされる可能性もあります。★復活したTwitterアカウントはこちら！https://twitter./kajisac_onashasカジサック公式アプリ「カジサックの楽屋」のインストールはこちらから！▼iOShttps://apps.apple./app/id1473420400▼Androidhttps://play.google./store/apps/details?id=.c_rayon.kajisac★カジサックのLINEスタンプはこちらhttps://line.me/S/sticker/7343752★カジサック&ヨメサックのinstagramはこちらhttps://www.instagram./kajisac_yomesac/★ちょっとでも面白かったらぜひチャンネル登録をお願いします！→  ://www.youtube./channel/UC642pLj4GXSj-0Ybdx3ytmA?sub_confirmation=1サブチャンネル（「カジサック の小部屋」）はこちら→ ://www.youtube./channel/UCdEpbrlHoqnUGMRy2LICtRw?sub_confirmation=1TikTok ：@カジサック【YouTuber】カジサックの冠番組『カジサックのじゃないと！』HPはこちら://www.kkt./program/janight/番組公式Twitterはこちらhttps://twitter./k_janightTVerとhuluでも見逃し配信中！Tver：https://tver./feature/f0048217hulu：https://www.hulu./kajisac-no-ja-night#カジサック #KAJISAC #吉本自宅劇場 #カジサックの部屋 #KAJISACROOM #OmO #吉本興業ーーーーカジサック の人気動画５選１。　Nonstyleの石田さんと語りました　　　https://www.youtube./watch?v=wDgh3nc4Yds２。　丸一日ママになってみました　　　https://www.youtube./watch?v=rxddtDfnIB0３。　同期の南海キャンディーズ山ちゃんとガチンコトーク　　　https://www.youtube./watch?v=M2G6gkWDsqU"
"4n4MW3jVbZg","50人の暴走族との大乱闘で失明寸前…!?朝倉未来がヤンキー時代の死にかけ体験を激白！【豪華YouTuber3本立て】『しくじり先生 俺みたいになるな!! #48』アベマオリジナル完全版を公開中","2020-05-05T10:00:02.000Z","UCLsdm7nCJCVTWSid7G_f0Pg","ABEMA【アベマ】公式",Entertainment,"20.12.05","Abema|AbemaTV|abematv|abema|アベマ|あべま|#Abema|#AbemaTV|#abema|#abematv|#アベマTV|#あべまTV|#あべま|#アベマ|Ameba|アメーバ|ビデオ|Abemaビデオ|アベマビデオ|ニュース|生中継|アニメ|スポーツ|テレビ朝日|音楽|海外ドラマ|映画|ドラマ|韓国ドラマ|格闘技|ABEMA|しくじり先生|しくじり|若林正恭|オードリー|澤部佑|ハライチ|平成ノブシコブシ|ノブコブ吉村|吉村崇|芸人|お笑い芸人|神部美咲|ミスアースジャパン|さとまる|今日好き|今日|好きになりました|大人気YouTuber|YouTuber|ユーチューバー|朝倉未来|格闘家|THE OUTSIDER二階級王者|RIZIN|ヤンキー|ヤンチャ|不良|喧嘩|暴走行為|逮捕|少年院|生見愛瑠|めるる|Popteen|Popteenモデル|ポップティーン|専属モデル|専モ|レギュモ|レギュラーモデル|女子高生|女子高校生|ふみめる|太陽とオオカミくんには騙されない|オオカミくん|鬼越トマホーク|久保田かずのぶ|とろサーモン|中山功太|納言","1118986","6143","750","1345","https://i.ytimg.com/vi/4n4MW3jVbZg/default.jpg","False","False","50人の暴走族との大乱闘で失明寸前…!?朝倉未来がヤンキー時代の死にかけ体験を激白！【豪華YouTuber3本立て】『しくじり先生 俺みたいになるな!! #48』アベマオリジナル完全版を公開中 ◆この続きをノーカットで見る【無料】▷ https://abe.ma/2WGC34n▶Webからそのまま見られるようになりました！（アプリダウンロードなし ＆ 登録なし）　◆「しくじり先生 俺みたいになるな!!」過去回を見る▷ https://abe.ma/2ywiBz5 ◇しくじり先生公式YouTubeチャンネルはこちらhttps://www.youtube.com/channel/UC7WWaOF8NL-h_9b-KPiBFRg ◇公式YouTubeをチャンネル登録して番組の見どころ・最新情報を受け取ろう！チャンネル登録▷ https://www.youtube.com/channel/UCLsdm7nCJCVTWSid7G_f0Pg※YouTubeの動画には掲載期限があり、予告なく掲載をおろす場合がございますのでご了承ください ◇公式ABEMAツイッターhttps://twitter.com/ABEMA ▼番組詳細------------------------------------------------------------アベマ4周年記念SPとして、「しくじり先生」では人気YouTuber3本立てでお届けします!朝倉未来!ラファエル!ヴァンゆん!最初のYouTuber先生は格闘家の朝倉未来が登壇!ヤンチャをし過ぎて、6回死にかけた過去を衝撃告白します!幼少期に極真空手で全国2位、小学校のマラソン大会は常に優勝するなど自分のことを最強だと思っていた朝倉先生。中学生になると、さらなる刺激を求めて大勢の人たちと喧嘩。そして暴走行為が続き“逮捕”され、少年院で過ごすことになったと振り返ります。朝倉先生が自身の実体験をもとに、ヤンチャな人が陥りがちな危険ポイントを徹底解説。さらに朝倉先生が壮絶な人生から学んだ教訓を伝授します!お楽しみに! ★プレゼント★【朝倉未来 さとまる 神部美咲】のサイン入りグッズプレゼント!詳細は右上の「参加する」ボタンをチェック! 【キャスト】担任:若林正恭(オードリー)レギュラー生徒:吉村崇(平成ノブシコブシ)生徒:伊集院光、澤部佑(ハライチ)さとまるカップル(向葵まる、くまがいさとし)神部美咲*50音順先生:朝倉未来 #アベマ #しくじり先生 #しくじり #オードリー #若林 #朝倉未来------------------------------------------------------------※YouTubeの動画には掲載期限があり、予告なく掲載をおろす場合がございますのでご了承ください ▼▼▼▼▼▼▼▼▼▼▼▼▼▼▼▼▼▼専門YouTubeチャンネルが続々オープン中！ 恋愛リアリティーショーCh：https://www.youtube.com/channel/UCfgQFWzaw7HfaKN-uVIf73QバラエティCh：https://www.youtube.com/channel/UC9OvLVXb-okaVtoK9V8Biwg格闘Ch：https://www.youtube.com/channel/UClPKS7S62cwYYaq6udr-G-QアニメCh：https://www.youtube.com/channel/UCCqbFzCTb3HwWHmMJl2DJIgニュースCh：https://www.youtube.com/channel/UCB1dgsqLiEp57oDAyNV_vww今日好きCh：https://www.youtube.com/channel/UCzXVsEc1h2Elljge0fnQYRg  ※その他COMING SOON！▲▲▲▲▲▲▲▲▲▲▲▲▲▲▲▲▲▲ ▷公式SNSでも見どころ配信中！公式Instagram：https://www.instagram.com/abema_official公式LINE：https://line.me/R/ti/p/%40abema公式Twitter：https://twitter.com/ABEMA公式Facebook：https://www.facebook.com/ABEMAofficial▷ABEMAアプリをダウンロード(登録なし・無料)iOS：https://abe.ma/2NBqzZuAndroid：https://abe.ma/2JL0K7b ▲▲▲▲▲▲▲▲▲▲▲▲▲▲▲▲▲▲ 【若林 正恭(わかばやしまさやす)】コンビ名：オードリー相方：春日俊彰生年月日：1978年9月20日出身地：東京都血液型：O型サイズ：身長169cm/体重60kg趣味：散歩、ジェンガ特技：アメリカンフットボール(ランニングバック)所属：ケイダッシュステージ公式HP：http://www.kdashstage.jp/profile/archives/39インスタグラム：https://www.instagram.com/masayasuwakabayashi/?hl=ja 【吉村崇（よしむらたかし）】コンビ名：平成ノブシコブシ性別：男性生年月日：1980年07月09日身長/体重：175cm /67kg出身地：北海道 札幌市趣味：ゴルフ/政治観賞特技：脇ならし/バランスボールに乗って蹴られても落ちない出身/入社/入門：2000年 NSC東京校 5期生Twitter：https://twitter.com/hnkyoshimuraインスタグラム：https://www.instagram.com/hnkyoshimura/"
"IzKqK-wOwBE","藤井 風(Fujii Kaze) - Piano Live Streaming ピアノ弾き語りライブ配信 Day 2","2020-05-06T06:35:12.000Z","UCNIy6zQyP7SuLEIaiwymfUA","Fujii Kaze",Music,"20.12.05","[none]","203432","11360","81","673","https://i.ytimg.com/vi/IzKqK-wOwBE/default.jpg","False","False","先週末、新型コロナウイルス感染拡大の影響で6月のワンマンライブ中止発表により、急遽YouTubeにて行ったピアノ弾き語りライブ配信が好評につき第2弾が決定！▼ 藤井 風(Fujii Kaze) - Piano Live Streaming ピアノ弾き語りライブ配信 Day 1 はこちらhttps://www.youtube.com/watch?v=G7rocDArYVw"
"Mka26mpLKBo","【新競技】わんこプリンチャレンジ","2020-05-07T09:00:10.000Z","UClKeJXipXwX7_ZGxOBnMQyw","はじめしゃちょーの畑",Entertainment,"20.12.05","hajime|はじめしゃちょー|funny|crazy|japanese|はじめ","706041","14660","346","1842","https://i.ytimg.com/vi/Mka26mpLKBo/default.jpg","False","False","実はプリンよりヨーグルト派だったりします。はじめしゃちょーの畑です。【Twitter】はじめしゃちょーの畑公式:https://twitter.com/hajimesyachoHTKはじめ：https://twitter.com/hajimesyachoだいちぃ：https://twitter.com/daaiicchhiたなっち：https://twitter.com/tanacchi_ryuやふへゐ先生：https://twitter.com/youheisenseiトマトクン：https://twitter.com/mizumizusiiT凸：https://twitter.com/honmonotetsuya ------------------------------------------------------------------------------ 楽曲提供：Production Music by http://www.epidemicsound.com                     フリーBGM DOVA-SYNDROME by http://dova-s.jp/------------------------------------------------------------------------------"
"quP2myQcr1U","負けたら強制鼻毛脱毛！ヒロミ家のガチババ抜き選手権","2020-05-05T09:00:18.000Z","UCmiivdWbzuVQKMljjvfVjqQ","Hiromi factory チャンネル",Entertainment,"20.12.05","STAYHOME|ヒロミ|松本伊代|ババ抜き","1230543","35270","622","1599","https://i.ytimg.com/vi/quP2myQcr1U/default.jpg","False","False","▼八王子工務店  FREELY//H グッズはコチラ　https://hachioji-komuten.net/▼オフィシャルブログ「時遊人」　https://ameblo.jp/hiromi515/▼Instagram　https://www.instagram.com/hiromi515_official/?hl=ja▼Twitter　https://twitter.com/hiromi_kozono▼時遊人（じゆうじん）こと遊びの達人ヒロミが「陸・海・空」　様々な趣味をまったり紹介していきます。　#StayHome#ヒロミ#トランプ"
"ZO36Pt7ch9o","いろんなYouTuberさんに突然電話して1日のスケジュールとご飯を決めてもらいます！","2020-05-06T09:01:00.000Z","UCsTM1roCxoot1-03EO5zQxg","ゆなちゃんねる",People & Blogs,"20.12.05","ゆな|ゆなたこ|Popteen|ポップティーン|ロイ|なえなの|きりたんぽ|ひかりんちょ|ジュキヤ|YouTuber|電話|突然|1日密着|密着|GRWM|ルーティン","287826","9503","528","0","https://i.ytimg.com/vi/ZO36Pt7ch9o/default.jpg","True","False","ど〜も〜ゆなです！ ピンポンっ！ご協力いただいた皆さんありがとうございました！🌈 朝ごはん・起きる時間担当の方https://www.youtube.com/channel/UCWKMOaD7odfE9xBH8gSWPoA🌈 ヘアメイク担当の方https://www.youtube.com/channel/UC0elp2101KAxbaAMzInGerA🌈 お昼ごはん担当の方https://www.youtube.com/channel/UCRPGvS02AnqD1qZrZOdRY4g🌈 TikTok担当の方Twitter：https://twitter.com/royroy_666Instagran：https://www.instagram.com/royroy_666/TikTok：https://www.tiktok.com/@royroy_666Youtube：https://www.youtube.com/channel/UCDeXF6y26gWrPrFKt8h72wQ🌈 夜ごはん・寝る時間担当の方https://www.youtube.com/channel/UCyFs_R4WYYUGYVzcnJyMHqghttps://www.youtube.com/channel/UCJ4KA3XGizt-aNPjp4R_xyA高評価、チャンネル登録よろしくお願いします♡【 ゆなのSNSはこちら 】🐙 Twitterhttps://twitter.com/_yunachannel🐙 Instagramhttps://instagram.com/_yunachannel?igshid=jv56cwok3u4n🐙 TikTokhttps://vt.tiktok.com/2qP7xU/🐙 LINE LIVEhttps://live.line.me/channels/71120🐙 お問い合わせはこちらhttps://vaz.co.jp/contact※このチャンネルは株式会社VAZが管理しています。#おうち時間#StayHome#STAYHOME週間"
"CTZsvMJogew","モーニング娘。'２０ みんなでWEBトーク♪ PART１","2020-05-07T08:00:06.000Z","UCoKXb95K5h3sME3c9OCBaeA","モーニング娘。",Entertainment,"20.12.05","モー娘。|モームス|morningmusume|Hello!Project|ハロプロ|ハロー!プロジェクト|ハロープロジェクト|譜久村聖|生田衣梨奈|石田亜佑美|佐藤優樹|小田さくら|野中美希|牧野真莉愛|羽賀朱音|森戸知沙希|Mizuki Fukumura|Erina Ikuta|Ayumi Ishida|Masaki Sato|Sakura Oda|Miki Nonaka|Maria Makino|Akane Haga|Chisaki Morito|アイドル|idol|J-POP|videoclip|japanese|music|モーニング娘。'20|MORNINGMUSUME。'20|加賀楓|横山玲奈|Kaede Kaga|Reina Yokoyama|北川莉央|岡村ほまれ|山﨑愛生|Rio Kitagawa|Homare Okamura|Mei Yamazaki|zoom|WEBトーク","179088","6703","54","890","https://i.ytimg.com/vi/CTZsvMJogew/default.jpg","False","False","モーニング娘。'２０メンバー全員でWEBトークを開催しました！PART１では近況報告と、とあるサプライズを行いました♪ハロー！プロジェクトオフィシャルサイトhttp://www.helloproject.com"
"AygujioA3NE","イモトアヤコのお家ルーティン","2020-05-05T10:00:08.000Z","UCeAqLjrIu7NCD7bpBZZjJJg","ワタナベエンターテインメント公式チャンネル",Entertainment,"20.12.05","イモトアヤコ|イッテQ|世界の果てまでイッテQ|日本テレビ|ワタナベエンターテインメント|ワタナベ|お笑い|芸人|コント|漫才|珍獣ハンターイモトワールドツアー","969766","28829","429","1962","https://i.ytimg.com/vi/AygujioA3NE/default.jpg","False","False","イモトアヤコの最近のお家ルーティンです。不安な日々が続きますが「想像力」を持った行動を心掛けています。その先にまた安心して皆んなで集まって楽しいことが出来る未来が少しでも早くくることを祈っています。※この動画は収益化していません。イモトアヤコInstagram：https://www.instagram.com/imotodesse/?hl=jaTwitter：https://twitter.com/imotodesse"
"joa67hDldks","【現実】刑務所より厳しい？少年院の生活の実態とは…【アニメ】","2020-05-06T12:00:09.000Z","UCUTgXNqRBqR33D5q10DfQXw","テイコウペンギン",Film & Animation,"20.12.05","テイコウペンギン|ていこうぺんぎん|抵抗ペンギン|ショートアニメ|アニメ|雑学|ブラック企業|社畜|会社|仕事|YouTubeアニメ","539169","8009","325","1576","https://i.ytimg.com/vi/joa67hDldks/default.jpg","False","False","少年院の目的は「教育」であって「刑罰」ではないんだ。確かに厳しいかもしれないが更生のためには必要なことだと思うがな。ま、動画見たらチャンネル登録・高評価よろしく▼チャンネル登録しない理由があるのか？http://bit.ly/2FNW81H▼最新情報はTwitterで発信してるぞhttps://twitter.com/teikoupenguin【グッズはここから】▽LINEスタンプhttp://bit.ly/2tZgT3h▽書籍https://amzn.to/2TMSb4Iコメントか #テイペン でツイートしたらペチペチするぞ。【チャンネル紹介】ブラック企業で働くペンギンと同僚のパンダ、上司のモニターの日常を配信してます。人気になれば、グッズとかも出るかもしれないので応援お願いします。【使用している音楽素材など】・audiostock https://audiostock.jp/・効果音ラボ https://soundeffect-lab.info/・甘茶の音楽工房 http://amachamusic.chagasi.com/・OtoLogic https://otologic.jp/"
"8Ls7YGTZvso","日本時代に打席で見てスゴイと思ったピッチャーBEST3！！（ストレート編）","2020-05-06T10:00:03.000Z","UCJlavxr4G9OFkymtkbKZmOw","マエケン チャンネル KENTA MAEDA",People & Blogs,"20.12.05","前田健太|マエケン|野球|メジャーリーガー","311994","5279","76","637","https://i.ytimg.com/vi/8Ls7YGTZvso/default.jpg","False","False","今回も見てくれてありがとうございました！日本時代に打席で見たすごいピッチャーBEST3を発表させて頂きました。打席でたくさんのピッチャーを見てきて凄さを感じたのでそれを皆さんにお伝えしたかったです！次は変化球編です。お楽しみに！#マエケン#日本時代にスゴイと思ったピッチャー#ストレート"
"ob0TjYUSvhk","【発酵食品シリーズ①】柴咲流自家製キムチ【STAY HOME】","2020-05-06T03:00:11.000Z","UCYMlRRn0d2B94ZOycjI9mzg","柴咲コウ 公式 'Les Trois Graces' Channel",Entertainment,"20.12.05","柴咲コウ|ライフスタイル|KOSHIBASAKI|ステイホーム|STAYHOME|レトロワチャンネル|Vmedia|キムチ|発酵食品","486185","8313","267","731","https://i.ytimg.com/vi/ob0TjYUSvhk/default.jpg","False","False","レトロワチャンネル「LIFE STYLE」柴咲コウの発酵食品シリーズSTART！第一弾は、自家製キムチ。「美しく生きる」を内面からも。食品が発酵されることで、うまみが出て栄養価があがります。キムチもそんな発酵食品のひとつ。おうち時間を利用して、丁寧な「食」を心掛けてみるのも如何でしょうか。柴咲流の自家製キムチ、是非皆さまもお試しください♪ーーーーーーーーーーーーーーーーーーーーー今回の衣装は『MES VACANCES（ミ ヴァコンス）』のお家でもリラックスして着やすいアイテムを着用しました。https://mesvacances.online/collections/home-relax-wear?utm_source=youtube&utm_medium=youtube&utm_campaign=ytm_07_1”サステイナブルで優しい服”をコンセプトに、地球の循環、生態系に負荷をかけないものづくりに取り組んでいるブランドです。編集：TIA https://bit.ly/3cGYw7L旅はアートだ”というポリシーを元にエモーショナルでクールな動画を製作しているチームです。ーーーーーーーーーーーーーーーーーーーーー- 柴咲コウ / KO SHIBASAKI- [Official Site] https://koshibasaki.com?utm_source=youtube&utm_medium=youtube&utm_campaign=ytk_07[Instagram] https://www.instagram.com/ko_shibasaki/[Twitter] https://twitter.com/ko_shibasaki/[Facebook] https://www.facebook.com/KoShibasakiOfficial/-Les Trois Graces- [Corporate Site] https://lestroisgraces.jp?utm_source=youtube&utm_medium=youtube&utm_campaign=ytc_07-MES VACANCES（ミ ヴァコンス）-[Online Store] https://mesvacances.online?utm_source=youtube&utm_medium=youtube&utm_campaign=ytｍ_07ーーーーーーーーーーーーーーーーーーーーー#柴咲コウ  #StayHome #発酵食品 #キムチ #KOSHIBASAKI #レトロワチャンネル #Vmedia #LIFESTYLE"
"9UjKpTHMc8c","【母娘でチャレンジ】ディズニーチュロス作り","2020-05-05T10:00:06.000Z","UCNiurMpWExWgio2lqldycbA","辻ちゃんネル",People & Blogs,"20.12.05","[none]","796608","13815","742","728","https://i.ytimg.com/vi/9UjKpTHMc8c/default.jpg","False","False","あの♡東京ディズニーランドと言えば‼のチュロスがお家で♡希空とディズニー公式レシピを見ながら作ってみました♡楽しい‼美味しい‼皆さんも是非作って食べてみてください♡参考レシピ：https://disneyparks.disney.go.com/blog/2020/04/cooking-up-the-magic-create-disneymagicmoments-at-home-with-disney-parks-churro-bites-recipe/※各動画へのコメント受付期間は次の動画が公開されるまでとさせていただきます。♡ 杉浦夫婦チャンネル「たぁのんちゃんネル」♡https://www.youtube.com/channel/UCtLnF6qOCyi4lG76aOooNHg/featured▶◀辻希美オフィシャルブログ▶◀のんピースhttps://ameblo.jp/tsuji-nozomi▶◀辻希美オフィシャルInstagram▶◀https://www.instagram.com/tsujinozomi_official/?hl=ja▶◀辻ちゃんネルオフィシャルInstagram▶◀https://www.instagram.com/tsujichannelofficial/?igshid=18xizrub3ht1rOP映像音楽制作:杉浦タカオOP映像音楽作曲:SEPT・hoto-DEntertainment Live Stage 「SEPT」公式ホームページhttp://sept-ppn.com/【YouTubeについてお問い合わせ】MIHAhttps://www.miha.co.jp/"
"kW8i799kynM","【家族お揃い】ヤスタケからスニーカーが届きました","2020-05-06T11:25:59.000Z","UCdEpbrlHoqnUGMRy2LICtRw","カジサックの小部屋",Entertainment,"20.12.05","カジサック|KAJISAC|キングコング|キンコン|梶原|西野|吉本|お笑い|芸人|Youtuber|OMO|カジサックの部屋|吉本興業|よしもとクリエイティブエージェンシー|かじさっく|カジサックの小部屋|#吉本自宅劇場","459121","10461","1031","0","https://i.ytimg.com/vi/kW8i799kynM/default.jpg","False","False","atmosさんのweb特集ページhttps://www.atmos-tokyo.com/lp/jordan-brand-jordan-deltaYouTubeチャンネルatmos TVはこちらhttps://www.youtube.com/watch?v=Xl0ryhc8ZZM&t=100sメインチャンネルはこちらhttps://www.youtube.com/channel/UC642pLj4GXSj-0Ybdx3ytmA吉本興業所属のキングコング梶原が、新米Youtuberカジサックとなって色んなことを学ぶチャンネルです。毎週月曜、水曜、金曜、土曜の18時を目安に動画をアップしています。※他の曜日もアップされる可能性もあります。カジサック公式アプリ「カジサックの楽屋」のインストールはこちらから！▼iOShttps://apps.apple.com/app/id1473420400▼Androidhttps://play.google.com/store/apps/details?id=com.c_rayon.kajisacちょっとでも面白かったらぜひチャンネル登録をお願いします！TikTok ：@カジサック【YouTuber】カジサックの冠番組『カジサックのじゃないと！』HPはこちらhttp://www.kkt.jp/program/janight/番組公式Twitterはこちらhttps://twitter.com/k_janightTVerとhuluでも見逃し配信中！Tver：https://tver.jp/feature/f0048217hulu：https://www.hulu.jp/kajisac-no-ja-night#カジサック #KAJISAC #吉本自宅劇場 #カジサックの小部屋 #KAJISACROOM #OmO #よしもとクリエイティブエージェンシー"
"t4aSmOSHeTA","立体マスクの作り方/西村大臣風マスク/ノーズワイヤー/型紙なしの簡単3Dマスク-How to make a 3D mask","2020-05-05T10:04:30.000Z","UC6Uemm3ny2q7VKysoZz41gA","RCA Sewing Craft Studio-ソーイング&クラフト工房",Howto & Style,"20.12.05","立体マスク|3Dマスク|西村大臣風マスク","248879","1636","128","47","https://i.ytimg.com/vi/t4aSmOSHeTA/default.jpg","False","False","シンプルで簡単にできる立体3Dマスクの作り方です。いろいろな生地でオリジナルマスクを是非おためし下さい。[English]How to make a 3D maskThis is a simple and easy way to make a 3D mask.[Espanol]Cómo hacer una máscara 3DEsta es una manera simple y fácil de hacer una máscara 3D.[한국]3D 마스크를 만드는 방법간단하고 쉽게 할 수있는 3D 마스크를 만드는 방법입니다.[中文（简体）]如何制作3D遮罩制作3D蒙版的简单方法。[中文（繁體）]如何製作3D遮罩這是製作3D蒙版的簡單方法。"
"loK7BWFdwlc","鉄棒","2020-05-06T11:20:17.000Z","UCpGk56cJDZcVqIxZatX7nbQ","からめる",Entertainment,"20.12.05","[none]","552058","31770","153","2714","https://i.ytimg.com/vi/loK7BWFdwlc/default.jpg","False","False","鉄棒ってエッチだと思いませんか？私は思いません"
"syTQMQzBGEw","【衝撃】Yahoo!知恵袋のやりとりがツッコミどころ満載でひどいww【珍回答】【#2】","2020-05-07T10:00:37.000Z","UCNFhaCR_nid2XbqdFNgLoWA","スマイリー",Entertainment,"20.12.05","スマイリー|なろ屋|ツッコミ","560959","19466","202","1625","https://i.ytimg.com/vi/syTQMQzBGEw/default.jpg","False","False","おいおい🤤スマイリーです。良ければチャンネル登録・高評価SNSフォローお願いします！ツイッターhttps://mobile.twitter.com/yasuner1103インスタグラムhttps://www.instagram.com/yasuner1103/サブチャンネルhttps://www.youtube.com/channel/UCz9GXhk9_Es12tEes77PSig【人気過去動画】575でオンラインバトルしたら神の一句ができました。https://youtu.be/-7z610Gz3xo【BGM・SE素材】DOVA-SYNDROMEhttps://dova-s.jp/d-elf.comhttps://www.d-elf.com/Music　isVFRhttp://musicisvfr.com/free/license.htmlMusMushttp://musmus.main.jp/bgm.html音人https://on-jin.com/魔王魂https://maoudamashii.jokersounds.com/ポケットサウンド https://pocket-se.info/OtoLogichttps://otologic.jp/free/license.html【画像素材】イラストAC写真ACシルエットACいらすとやぱくたそhttps://www.pakutaso.com/イラストレイン【動画素材】無料映像素材 フリー素材館http://www.namaewallpaper.com/movie/index.htmlmotion elementshttps://www.motionelements.com/ja/free/stock-footage※動画によっては使用していない場合もあります。"
"taj24vsHJZM","ドン・キホーテで「19,800円の超小型ノートPC」を買った結果…品質ヤバすぎw【安物買いの銭失い】","2020-05-05T10:00:14.000Z","UC9WJo5ZJVXMZiA5XV2jLx5Q","吉田製作所",Howto & Style,"20.12.05","PC|パソコン|自作|自作PC|自作パソコン|DIY|ジャンク|闇を暴く|ドンキ|ドン・キホーテ|ノートPC|ノートパソコン","1262005","16740","2841","2314","https://i.ytimg.com/vi/taj24vsHJZM/default.jpg","False","False","5月1日に新発売になったドン・キホーテ（ドンキ）のUMPC「NANOTE（ナノート）」をGETしたのでレビューします。液晶は7インチと超小型。もちろんWindows10。価格は驚きの19800円。GPD pocketやONE MIXのパチモンPCですが、まともに使えるのでしょうか？使えるわけないですねｗこれのまともVERはGPDシリーズです。こっちはまぁまぁおすすめです。https://amzn.to/35u7tyR＝＝ヨシダグッズ＝＝グッズ販売https://yoshida-ss.booth.pm/LINEスタンプhttps://store.line.me/stickershop/product/7048464LINE着せ替えhttps://store.line.me/themeshop/author/1006059無料壁紙（PC・スマホ）https://netank.net/kabegami＝＝素材＝＝イラストは「あかね大佐」さんが生み出してます！https://www.youtube.com/channel/UCvJGrkHy_8mBtTjRhx0__wA＜＜幻のゲームチャンネル＞＞https://www.youtube.com/channel/UCEf87FzaACLkyaMSd3moQRw?view_as=subscriber＜＜伝説のサブチャンネル＞＞https://www.youtube.com/channel/UCLE2PTNDt--NLGLVbfOfHkQ?view_as=subscriber＜＜お問い合わせ＞＞企業案件、商品レビューのご依頼は全てお断りしてますメールフォーム（苦情専用）：https://netank.net/youtube-mツイッター：https://twitter.com/netatankアマゾンのリンクはアマゾンアソシエイトリンク、アフィリエイトリンクを使用しています"
